global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2633,153,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85612916244744,0.503834708311172,2.40420708884106,0
2634,154,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.8569454144676,0.503838715574097,2.40446450619406,0
2635,155,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.85827497004754,0.503842724483798,2.40489418172585,0
2636,156,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.8596820036312,0.503845218426838,2.40535623694557,0
2637,157,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86094055004189,0.503846752209082,2.40577229484536,0
2638,158,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86190283812372,0.503848425472465,2.40608888796318,0
2639,159,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86245932875677,0.503850020472577,2.40627049231558,0
2640,160,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86268141541041,0.503850879710038,2.40634265363389,0
2641,161,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86272064458717,0.503850784803858,2.40635663902625,0
2642,162,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86265605287382,0.503849819528266,2.40633876329815,0
2643,163,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86248005535867,0.503848626327516,2.40628388671649,0
2644,164,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86207058120582,0.503847913934932,2.40614901114666,0
2645,165,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86126388395744,0.503847051053019,2.40588232172287,0
2646,166,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86007125660787,0.503844938364222,2.40549094929184,0
2647,167,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85865080452988,0.503841162272094,2.40502886691705,0
2648,168,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85724398463909,0.50383657491709,2.40457410472062,0
2649,169,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85625161159322,0.503833694717142,2.40425220654171,0
2650,170,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85612916246964,0.503834708311265,2.40420708884807,0
